[2026-08-15T21:15:15.644+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-08-15T21:16:49.129+0000] {logging_mixin.py:188} INFO - ✅ Inserted 560000/2964624 rows
[2026-08-15T21:16:49.316+0000] {logging_mixin.py:188} INFO - ✅ Inserted 565000/2964624 rows
[2026-08-15T21:16:49.486+0000] {logging_mixin.py:188} INFO - ✅ Inserted 570000/2964624 rows
[2026-08-15T21:16:49.673+0000] {logging_mixin.py:188} INFO - ✅ Inserted 575000/2964624 rows
[2026-08-15T21:16:49.859+0000] {logging_mixin.py:188} INFO - ✅ Inserted 580000/2964624 rows
[2026-08-15T21:16:50.010+0000] {logging_mixin.py:188} INFO - ✅ Inserted 585000/2964624 rows
[2026-08-15T21:16:50.180+0000] {logging_mixin.py:188} INFO - ✅ Inserted 590000/2964624 rows
[2026-08-15T21:16:50.373+0000] {logging_mixin.py:188} INFO - ✅ Inserted 595000/2964624 rows
[2026-08-15T21:16:50.531+0000] {logging_mixin.py:188} INFO - ✅ Inserted 600000/2964624 rows
[2026-08-15T21:16:50.753+0000] {logging_mixin.py:188} INFO - ✅ Inserted 605000/2964624 rows
[2026-08-15T21:16:51.307+0000] {logging_mixin.py:188} INFO - ✅ Inserted 610000/2964624 rows
[2026-08-15T21:16:51.541+0000] {logging_mixin.py:188} INFO - ✅ Inserted 615000/2964624 rows
[2026-08-15T21:16:51.766+0000] {logging_mixin.py:188} INFO - ✅ Inserted 620000/2964624 rows
[2026-08-15T21:16:51.981+0000] {logging_mixin.py:188} INFO - ✅ Inserted 625000/2964624 rows
[2026-08-15T21:16:52.159+0000] {logging_mixin.py:188} INFO - ✅ Inserted 630000/2964624 rows
[2026-08-15T21:16:52.344+0000] {logging_mixin.py:188} INFO - ✅ Inserted 635000/2964624 rows
[2026-08-15T21:16:52.506+0000] {logging_mixin.py:188} INFO - ✅ Inserted 640000/2964624 rows
[2026-08-15T21:16:52.664+0000] {logging_mixin.py:188} INFO - ✅ Inserted 645000/2964624 rows
[2026-08-15T21:16:52.878+0000] {logging_mixin.py:188} INFO - ✅ Inserted 650000/2964624 rows
[2026-08-15T21:16:53.151+0000] {logging_mixin.py:188} INFO - ✅ Inserted 655000/2964624 rows
[2026-08-15T21:16:53.514+0000] {logging_mixin.py:188} INFO - ✅ Inserted 660000/2964624 rows
[2026-08-15T21:16:53.992+0000] {logging_mixin.py:188} INFO - ✅ Inserted 665000/2964624 rows
[2026-08-15T21:16:54.390+0000] {logging_mixin.py:188} INFO - ✅ Inserted 670000/2964624 rows
[2026-08-15T21:16:54.573+0000] {logging_mixin.py:188} INFO - ✅ Inserted 675000/2964624 rows
[2026-08-15T21:16:54.814+0000] {logging_mixin.py:188} INFO - ✅ Inserted 680000/2964624 rows
[2026-08-15T21:16:55.120+0000] {logging_mixin.py:188} INFO - ✅ Inserted 685000/2964624 rows
[2026-08-15T21:16:55.363+0000] {logging_mixin.py:188} INFO - ✅ Inserted 690000/2964624 rows
[2026-08-15T21:16:55.606+0000] {logging_mixin.py:188} INFO - ✅ Inserted 695000/2964624 rows
[2026-08-15T21:16:55.818+0000] {logging_mixin.py:188} INFO - ✅ Inserted 700000/2964624 rows
[2026-08-15T21:16:56.022+0000] {logging_mixin.py:188} INFO - ✅ Inserted 705000/2964624 rows
[2026-08-15T21:16:56.313+0000] {logging_mixin.py:188} INFO - ✅ Inserted 710000/2964624 rows
[2026-08-15T21:16:56.526+0000] {logging_mixin.py:188} INFO - ✅ Inserted 715000/2964624 rows
[2026-08-15T21:16:56.740+0000] {logging_mixin.py:188} INFO - ✅ Inserted 720000/2964624 rows
[2026-08-15T21:16:56.904+0000] {logging_mixin.py:188} INFO - ✅ Inserted 725000/2964624 rows
[2026-08-15T21:16:57.061+0000] {logging_mixin.py:188} INFO - ✅ Inserted 730000/2964624 rows
[2026-08-15T21:16:57.229+0000] {logging_mixin.py:188} INFO - ✅ Inserted 735000/2964624 rows
[2026-08-15T21:16:57.355+0000] {logging_mixin.py:188} INFO - ✅ Inserted 740000/2964624 rows
[2026-08-15T21:16:57.491+0000] {logging_mixin.py:188} INFO - ✅ Inserted 745000/2964624 rows
[2026-08-15T21:16:57.670+0000] {logging_mixin.py:188} INFO - ✅ Inserted 750000/2964624 rows
[2026-08-15T21:16:57.922+0000] {logging_mixin.py:188} INFO - ✅ Inserted 755000/2964624 rows
[2026-08-15T21:16:58.243+0000] {logging_mixin.py:188} INFO - ✅ Inserted 760000/2964624 rows
[2026-08-15T21:16:58.485+0000] {logging_mixin.py:188} INFO - ✅ Inserted 765000/2964624 rows
[2026-08-15T21:16:58.648+0000] {logging_mixin.py:188} INFO - ✅ Inserted 770000/2964624 rows
[2026-08-15T21:16:58.813+0000] {logging_mixin.py:188} INFO - ✅ Inserted 775000/2964624 rows
[2026-08-15T21:16:58.967+0000] {logging_mixin.py:188} INFO - ✅ Inserted 780000/2964624 rows
[2026-08-15T21:16:59.103+0000] {logging_mixin.py:188} INFO - ✅ Inserted 785000/2964624 rows
[2026-08-15T21:16:59.261+0000] {logging_mixin.py:188} INFO - ✅ Inserted 790000/2964624 rows
[2026-08-15T21:16:59.420+0000] {logging_mixin.py:188} INFO - ✅ Inserted 795000/2964624 rows
[2026-08-15T21:16:59.584+0000] {logging_mixin.py:188} INFO - ✅ Inserted 800000/2964624 rows
[2026-08-15T21:16:59.745+0000] {logging_mixin.py:188} INFO - ✅ Inserted 805000/2964624 rows
[2026-08-15T21:16:59.886+0000] {logging_mixin.py:188} INFO - ✅ Inserted 810000/2964624 rows
[2026-08-15T21:17:00.045+0000] {logging_mixin.py:188} INFO - ✅ Inserted 815000/2964624 rows
[2026-08-15T21:17:00.200+0000] {logging_mixin.py:188} INFO - ✅ Inserted 820000/2964624 rows
[2026-08-15T21:17:00.318+0000] {logging_mixin.py:188} INFO - ✅ Inserted 825000/2964624 rows
[2026-08-15T21:17:00.486+0000] {logging_mixin.py:188} INFO - ✅ Inserted 830000/2964624 rows
[2026-08-15T21:17:00.743+0000] {logging_mixin.py:188} INFO - ✅ Inserted 835000/2964624 rows
[2026-08-15T21:17:01.008+0000] {logging_mixin.py:188} INFO - ✅ Inserted 840000/2964624 rows
[2026-08-15T21:17:01.260+0000] {logging_mixin.py:188} INFO - ✅ Inserted 845000/2964624 rows
[2026-08-15T21:17:01.451+0000] {logging_mixin.py:188} INFO - ✅ Inserted 850000/2964624 rows
[2026-08-15T21:17:01.713+0000] {logging_mixin.py:188} INFO - ✅ Inserted 855000/2964624 rows
[2026-08-15T21:17:02.096+0000] {logging_mixin.py:188} INFO - ✅ Inserted 860000/2964624 rows
[2026-08-15T21:17:02.497+0000] {logging_mixin.py:188} INFO - ✅ Inserted 865000/2964624 rows
[2026-08-15T21:17:02.909+0000] {logging_mixin.py:188} INFO - ✅ Inserted 870000/2964624 rows
[2026-08-15T21:17:03.575+0000] {logging_mixin.py:188} INFO - ✅ Inserted 875000/2964624 rows
[2026-08-15T21:17:04.194+0000] {logging_mixin.py:188} INFO - ✅ Inserted 880000/2964624 rows
[2026-08-15T21:17:04.772+0000] {logging_mixin.py:188} INFO - ✅ Inserted 885000/2964624 rows
[2026-08-15T21:17:05.246+0000] {logging_mixin.py:188} INFO - ✅ Inserted 890000/2964624 rows
[2026-08-15T21:17:05.807+0000] {logging_mixin.py:188} INFO - ✅ Inserted 895000/2964624 rows
[2026-08-15T21:17:06.070+0000] {logging_mixin.py:188} INFO - ✅ Inserted 900000/2964624 rows
[2026-08-15T21:17:06.494+0000] {logging_mixin.py:188} INFO - ✅ Inserted 905000/2964624 rows
[2026-08-15T21:17:06.835+0000] {logging_mixin.py:188} INFO - ✅ Inserted 910000/2964624 rows
[2026-08-15T21:17:07.132+0000] {logging_mixin.py:188} INFO - ✅ Inserted 915000/2964624 rows
[2026-08-15T21:17:07.507+0000] {logging_mixin.py:188} INFO - ✅ Inserted 920000/2964624 rows
[2026-08-15T21:17:08.127+0000] {logging_mixin.py:188} INFO - ✅ Inserted 925000/2964624 rows
[2026-08-15T21:17:08.862+0000] {logging_mixin.py:188} INFO - ✅ Inserted 930000/2964624 rows
[2026-08-15T21:17:09.663+0000] {logging_mixin.py:188} INFO - ✅ Inserted 935000/2964624 rows
[2026-08-15T21:17:10.024+0000] {logging_mixin.py:188} INFO - ✅ Inserted 940000/2964624 rows
[2026-08-15T21:17:10.310+0000] {logging_mixin.py:188} INFO - ✅ Inserted 945000/2964624 rows
[2026-08-15T21:17:10.587+0000] {logging_mixin.py:188} INFO - ✅ Inserted 950000/2964624 rows
[2026-08-15T21:17:10.828+0000] {logging_mixin.py:188} INFO - ✅ Inserted 955000/2964624 rows
[2026-08-15T21:17:11.067+0000] {logging_mixin.py:188} INFO - ✅ Inserted 960000/2964624 rows
[2026-08-15T21:17:11.273+0000] {logging_mixin.py:188} INFO - ✅ Inserted 965000/2964624 rows
[2026-08-15T21:17:11.465+0000] {logging_mixin.py:188} INFO - ✅ Inserted 970000/2964624 rows
[2026-08-15T21:17:11.700+0000] {logging_mixin.py:188} INFO - ✅ Inserted 975000/2964624 rows
[2026-08-15T21:17:11.869+0000] {logging_mixin.py:188} INFO - ✅ Inserted 980000/2964624 rows
[2026-08-15T21:17:12.065+0000] {logging_mixin.py:188} INFO - ✅ Inserted 985000/2964624 rows
[2026-08-15T21:17:12.262+0000] {logging_mixin.py:188} INFO - ✅ Inserted 990000/2964624 rows
[2026-08-15T21:17:12.455+0000] {logging_mixin.py:188} INFO - ✅ Inserted 995000/2964624 rows
[2026-08-15T21:17:12.629+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1000000/2964624 rows
[2026-08-15T21:17:12.856+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1005000/2964624 rows
[2026-08-15T21:17:13.158+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1010000/2964624 rows
[2026-08-15T21:17:13.697+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1015000/2964624 rows
[2026-08-15T21:17:14.179+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1020000/2964624 rows
[2026-08-15T21:17:14.862+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1025000/2964624 rows
[2026-08-15T21:17:15.559+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1030000/2964624 rows
[2026-08-15T21:17:16.061+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1035000/2964624 rows
[2026-08-15T21:17:16.459+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1040000/2964624 rows
[2026-08-15T21:17:17.052+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1045000/2964624 rows
[2026-08-15T21:17:17.526+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1050000/2964624 rows
[2026-08-15T21:17:18.132+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1055000/2964624 rows
[2026-08-15T21:17:18.770+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1060000/2964624 rows
[2026-08-15T21:17:19.220+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1065000/2964624 rows
[2026-08-15T21:17:19.654+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1070000/2964624 rows
[2026-08-15T21:17:20.019+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1075000/2964624 rows
[2026-08-15T21:17:20.362+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1080000/2964624 rows
[2026-08-15T21:17:21.172+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1085000/2964624 rows
[2026-08-15T21:17:22.016+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1090000/2964624 rows
[2026-08-15T21:17:22.573+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1095000/2964624 rows
[2026-08-15T21:17:23.426+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1100000/2964624 rows
[2026-08-15T21:17:24.386+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1105000/2964624 rows
[2026-08-15T21:17:25.262+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1110000/2964624 rows
[2026-08-15T21:17:26.132+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1115000/2964624 rows
[2026-08-15T21:17:27.137+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1120000/2964624 rows
[2026-08-15T21:17:27.742+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1125000/2964624 rows
[2026-08-15T21:17:28.434+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1130000/2964624 rows
[2026-08-15T21:17:29.124+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1135000/2964624 rows
[2026-08-15T21:17:29.942+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1140000/2964624 rows
[2026-08-15T21:17:30.784+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1145000/2964624 rows
[2026-08-15T21:17:31.353+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1150000/2964624 rows
[2026-08-15T21:17:31.988+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1155000/2964624 rows
[2026-08-15T21:17:33.028+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1160000/2964624 rows
[2026-08-15T21:17:33.769+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1165000/2964624 rows
[2026-08-15T21:17:34.481+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1170000/2964624 rows
[2026-08-15T21:17:35.428+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1175000/2964624 rows
