[2026-08-16T17:39:46.283+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-08-16T17:41:17.900+0000] {logging_mixin.py:188} INFO - ✅ Inserted 35000/2964624 rows
[2026-08-16T17:41:18.403+0000] {logging_mixin.py:188} INFO - ✅ Inserted 40000/2964624 rows
[2026-08-16T17:41:18.614+0000] {logging_mixin.py:188} INFO - ✅ Inserted 45000/2964624 rows
[2026-08-16T17:41:18.808+0000] {logging_mixin.py:188} INFO - ✅ Inserted 50000/2964624 rows
[2026-08-16T17:41:18.966+0000] {logging_mixin.py:188} INFO - ✅ Inserted 55000/2964624 rows
[2026-08-16T17:41:19.227+0000] {logging_mixin.py:188} INFO - ✅ Inserted 60000/2964624 rows
[2026-08-16T17:41:19.441+0000] {logging_mixin.py:188} INFO - ✅ Inserted 65000/2964624 rows
[2026-08-16T17:41:19.697+0000] {logging_mixin.py:188} INFO - ✅ Inserted 70000/2964624 rows
[2026-08-16T17:41:19.906+0000] {logging_mixin.py:188} INFO - ✅ Inserted 75000/2964624 rows
[2026-08-16T17:41:20.127+0000] {logging_mixin.py:188} INFO - ✅ Inserted 80000/2964624 rows
[2026-08-16T17:41:20.380+0000] {logging_mixin.py:188} INFO - ✅ Inserted 85000/2964624 rows
[2026-08-16T17:41:20.563+0000] {logging_mixin.py:188} INFO - ✅ Inserted 90000/2964624 rows
[2026-08-16T17:41:20.703+0000] {logging_mixin.py:188} INFO - ✅ Inserted 95000/2964624 rows
[2026-08-16T17:41:20.838+0000] {logging_mixin.py:188} INFO - ✅ Inserted 100000/2964624 rows
[2026-08-16T17:41:20.992+0000] {logging_mixin.py:188} INFO - ✅ Inserted 105000/2964624 rows
[2026-08-16T17:41:21.229+0000] {logging_mixin.py:188} INFO - ✅ Inserted 110000/2964624 rows
[2026-08-16T17:41:21.391+0000] {logging_mixin.py:188} INFO - ✅ Inserted 115000/2964624 rows
[2026-08-16T17:41:21.548+0000] {logging_mixin.py:188} INFO - ✅ Inserted 120000/2964624 rows
[2026-08-16T17:41:21.648+0000] {logging_mixin.py:188} INFO - ✅ Inserted 125000/2964624 rows
[2026-08-16T17:41:21.787+0000] {logging_mixin.py:188} INFO - ✅ Inserted 130000/2964624 rows
[2026-08-16T17:41:21.916+0000] {logging_mixin.py:188} INFO - ✅ Inserted 135000/2964624 rows
[2026-08-16T17:41:22.017+0000] {logging_mixin.py:188} INFO - ✅ Inserted 140000/2964624 rows
[2026-08-16T17:41:22.111+0000] {logging_mixin.py:188} INFO - ✅ Inserted 145000/2964624 rows
[2026-08-16T17:41:22.204+0000] {logging_mixin.py:188} INFO - ✅ Inserted 150000/2964624 rows
[2026-08-16T17:41:22.346+0000] {logging_mixin.py:188} INFO - ✅ Inserted 155000/2964624 rows
[2026-08-16T17:41:22.452+0000] {logging_mixin.py:188} INFO - ✅ Inserted 160000/2964624 rows
[2026-08-16T17:41:22.577+0000] {logging_mixin.py:188} INFO - ✅ Inserted 165000/2964624 rows
[2026-08-16T17:41:22.714+0000] {logging_mixin.py:188} INFO - ✅ Inserted 170000/2964624 rows
[2026-08-16T17:41:22.875+0000] {logging_mixin.py:188} INFO - ✅ Inserted 175000/2964624 rows
[2026-08-16T17:41:23.001+0000] {logging_mixin.py:188} INFO - ✅ Inserted 180000/2964624 rows
[2026-08-16T17:41:23.106+0000] {logging_mixin.py:188} INFO - ✅ Inserted 185000/2964624 rows
[2026-08-16T17:41:23.274+0000] {logging_mixin.py:188} INFO - ✅ Inserted 190000/2964624 rows
[2026-08-16T17:41:23.382+0000] {logging_mixin.py:188} INFO - ✅ Inserted 195000/2964624 rows
[2026-08-16T17:41:23.523+0000] {logging_mixin.py:188} INFO - ✅ Inserted 200000/2964624 rows
[2026-08-16T17:41:23.662+0000] {logging_mixin.py:188} INFO - ✅ Inserted 205000/2964624 rows
[2026-08-16T17:41:23.805+0000] {logging_mixin.py:188} INFO - ✅ Inserted 210000/2964624 rows
[2026-08-16T17:41:24.000+0000] {logging_mixin.py:188} INFO - ✅ Inserted 215000/2964624 rows
[2026-08-16T17:41:24.151+0000] {logging_mixin.py:188} INFO - ✅ Inserted 220000/2964624 rows
[2026-08-16T17:41:24.279+0000] {logging_mixin.py:188} INFO - ✅ Inserted 225000/2964624 rows
[2026-08-16T17:41:24.401+0000] {logging_mixin.py:188} INFO - ✅ Inserted 230000/2964624 rows
[2026-08-16T17:41:24.517+0000] {logging_mixin.py:188} INFO - ✅ Inserted 235000/2964624 rows
[2026-08-16T17:41:24.667+0000] {logging_mixin.py:188} INFO - ✅ Inserted 240000/2964624 rows
[2026-08-16T17:41:24.821+0000] {logging_mixin.py:188} INFO - ✅ Inserted 245000/2964624 rows
[2026-08-16T17:41:25.026+0000] {logging_mixin.py:188} INFO - ✅ Inserted 250000/2964624 rows
[2026-08-16T17:41:25.215+0000] {logging_mixin.py:188} INFO - ✅ Inserted 255000/2964624 rows
[2026-08-16T17:41:25.411+0000] {logging_mixin.py:188} INFO - ✅ Inserted 260000/2964624 rows
[2026-08-16T17:41:25.649+0000] {logging_mixin.py:188} INFO - ✅ Inserted 265000/2964624 rows
[2026-08-16T17:41:26.002+0000] {logging_mixin.py:188} INFO - ✅ Inserted 270000/2964624 rows
[2026-08-16T17:41:26.164+0000] {logging_mixin.py:188} INFO - ✅ Inserted 275000/2964624 rows
[2026-08-16T17:41:26.310+0000] {logging_mixin.py:188} INFO - ✅ Inserted 280000/2964624 rows
[2026-08-16T17:41:26.523+0000] {logging_mixin.py:188} INFO - ✅ Inserted 285000/2964624 rows
[2026-08-16T17:41:26.836+0000] {logging_mixin.py:188} INFO - ✅ Inserted 290000/2964624 rows
[2026-08-16T17:41:27.275+0000] {logging_mixin.py:188} INFO - ✅ Inserted 295000/2964624 rows
[2026-08-16T17:41:27.505+0000] {logging_mixin.py:188} INFO - ✅ Inserted 300000/2964624 rows
[2026-08-16T17:41:27.653+0000] {logging_mixin.py:188} INFO - ✅ Inserted 305000/2964624 rows
[2026-08-16T17:41:27.827+0000] {logging_mixin.py:188} INFO - ✅ Inserted 310000/2964624 rows
[2026-08-16T17:41:28.017+0000] {logging_mixin.py:188} INFO - ✅ Inserted 315000/2964624 rows
[2026-08-16T17:41:28.378+0000] {logging_mixin.py:188} INFO - ✅ Inserted 320000/2964624 rows
[2026-08-16T17:41:28.639+0000] {logging_mixin.py:188} INFO - ✅ Inserted 325000/2964624 rows
[2026-08-16T17:41:28.912+0000] {logging_mixin.py:188} INFO - ✅ Inserted 330000/2964624 rows
[2026-08-16T17:41:29.080+0000] {logging_mixin.py:188} INFO - ✅ Inserted 335000/2964624 rows
[2026-08-16T17:41:29.328+0000] {logging_mixin.py:188} INFO - ✅ Inserted 340000/2964624 rows
[2026-08-16T17:41:29.506+0000] {logging_mixin.py:188} INFO - ✅ Inserted 345000/2964624 rows
[2026-08-16T17:41:29.664+0000] {logging_mixin.py:188} INFO - ✅ Inserted 350000/2964624 rows
[2026-08-16T17:41:29.854+0000] {logging_mixin.py:188} INFO - ✅ Inserted 355000/2964624 rows
[2026-08-16T17:41:30.056+0000] {logging_mixin.py:188} INFO - ✅ Inserted 360000/2964624 rows
[2026-08-16T17:41:30.228+0000] {logging_mixin.py:188} INFO - ✅ Inserted 365000/2964624 rows
[2026-08-16T17:41:30.428+0000] {logging_mixin.py:188} INFO - ✅ Inserted 370000/2964624 rows
[2026-08-16T17:41:30.617+0000] {logging_mixin.py:188} INFO - ✅ Inserted 375000/2964624 rows
[2026-08-16T17:41:30.848+0000] {logging_mixin.py:188} INFO - ✅ Inserted 380000/2964624 rows
[2026-08-16T17:41:31.037+0000] {logging_mixin.py:188} INFO - ✅ Inserted 385000/2964624 rows
[2026-08-16T17:41:31.254+0000] {logging_mixin.py:188} INFO - ✅ Inserted 390000/2964624 rows
[2026-08-16T17:41:31.451+0000] {logging_mixin.py:188} INFO - ✅ Inserted 395000/2964624 rows
[2026-08-16T17:41:31.662+0000] {logging_mixin.py:188} INFO - ✅ Inserted 400000/2964624 rows
[2026-08-16T17:41:31.920+0000] {logging_mixin.py:188} INFO - ✅ Inserted 405000/2964624 rows
[2026-08-16T17:41:32.169+0000] {logging_mixin.py:188} INFO - ✅ Inserted 410000/2964624 rows
[2026-08-16T17:41:32.436+0000] {logging_mixin.py:188} INFO - ✅ Inserted 415000/2964624 rows
[2026-08-16T17:41:32.646+0000] {logging_mixin.py:188} INFO - ✅ Inserted 420000/2964624 rows
[2026-08-16T17:41:32.815+0000] {logging_mixin.py:188} INFO - ✅ Inserted 425000/2964624 rows
[2026-08-16T17:41:33.036+0000] {logging_mixin.py:188} INFO - ✅ Inserted 430000/2964624 rows
[2026-08-16T17:41:33.214+0000] {logging_mixin.py:188} INFO - ✅ Inserted 435000/2964624 rows
[2026-08-16T17:41:33.369+0000] {logging_mixin.py:188} INFO - ✅ Inserted 440000/2964624 rows
[2026-08-16T17:41:33.541+0000] {logging_mixin.py:188} INFO - ✅ Inserted 445000/2964624 rows
[2026-08-16T17:41:33.701+0000] {logging_mixin.py:188} INFO - ✅ Inserted 450000/2964624 rows
[2026-08-16T17:41:33.812+0000] {logging_mixin.py:188} INFO - ✅ Inserted 455000/2964624 rows
[2026-08-16T17:41:33.958+0000] {logging_mixin.py:188} INFO - ✅ Inserted 460000/2964624 rows
[2026-08-16T17:41:34.092+0000] {logging_mixin.py:188} INFO - ✅ Inserted 465000/2964624 rows
[2026-08-16T17:41:34.261+0000] {logging_mixin.py:188} INFO - ✅ Inserted 470000/2964624 rows
[2026-08-16T17:41:34.384+0000] {logging_mixin.py:188} INFO - ✅ Inserted 475000/2964624 rows
[2026-08-16T17:41:34.486+0000] {logging_mixin.py:188} INFO - ✅ Inserted 480000/2964624 rows
[2026-08-16T17:41:34.619+0000] {logging_mixin.py:188} INFO - ✅ Inserted 485000/2964624 rows
[2026-08-16T17:41:34.812+0000] {logging_mixin.py:188} INFO - ✅ Inserted 490000/2964624 rows
[2026-08-16T17:41:34.947+0000] {logging_mixin.py:188} INFO - ✅ Inserted 495000/2964624 rows
[2026-08-16T17:41:35.091+0000] {logging_mixin.py:188} INFO - ✅ Inserted 500000/2964624 rows
[2026-08-16T17:41:35.227+0000] {logging_mixin.py:188} INFO - ✅ Inserted 505000/2964624 rows
[2026-08-16T17:41:35.377+0000] {logging_mixin.py:188} INFO - ✅ Inserted 510000/2964624 rows
[2026-08-16T17:41:35.606+0000] {logging_mixin.py:188} INFO - ✅ Inserted 515000/2964624 rows
[2026-08-16T17:41:35.877+0000] {logging_mixin.py:188} INFO - ✅ Inserted 520000/2964624 rows
[2026-08-16T17:41:36.130+0000] {logging_mixin.py:188} INFO - ✅ Inserted 525000/2964624 rows
[2026-08-16T17:41:36.294+0000] {logging_mixin.py:188} INFO - ✅ Inserted 530000/2964624 rows
[2026-08-16T17:41:36.518+0000] {logging_mixin.py:188} INFO - ✅ Inserted 535000/2964624 rows
[2026-08-16T17:41:36.888+0000] {logging_mixin.py:188} INFO - ✅ Inserted 540000/2964624 rows
[2026-08-16T17:41:37.310+0000] {logging_mixin.py:188} INFO - ✅ Inserted 545000/2964624 rows
[2026-08-16T17:41:37.587+0000] {logging_mixin.py:188} INFO - ✅ Inserted 550000/2964624 rows
[2026-08-16T17:41:37.752+0000] {logging_mixin.py:188} INFO - ✅ Inserted 555000/2964624 rows
[2026-08-16T17:41:37.882+0000] {logging_mixin.py:188} INFO - ✅ Inserted 560000/2964624 rows
[2026-08-16T17:41:38.009+0000] {logging_mixin.py:188} INFO - ✅ Inserted 565000/2964624 rows
[2026-08-16T17:41:38.167+0000] {logging_mixin.py:188} INFO - ✅ Inserted 570000/2964624 rows
[2026-08-16T17:41:38.336+0000] {logging_mixin.py:188} INFO - ✅ Inserted 575000/2964624 rows
[2026-08-16T17:41:38.572+0000] {logging_mixin.py:188} INFO - ✅ Inserted 580000/2964624 rows
[2026-08-16T17:41:38.758+0000] {logging_mixin.py:188} INFO - ✅ Inserted 585000/2964624 rows
[2026-08-16T17:41:38.956+0000] {logging_mixin.py:188} INFO - ✅ Inserted 590000/2964624 rows
[2026-08-16T17:41:39.206+0000] {logging_mixin.py:188} INFO - ✅ Inserted 595000/2964624 rows
[2026-08-16T17:41:39.391+0000] {logging_mixin.py:188} INFO - ✅ Inserted 600000/2964624 rows
[2026-08-16T17:41:39.543+0000] {logging_mixin.py:188} INFO - ✅ Inserted 605000/2964624 rows
[2026-08-16T17:41:39.690+0000] {logging_mixin.py:188} INFO - ✅ Inserted 610000/2964624 rows
[2026-08-16T17:41:39.854+0000] {logging_mixin.py:188} INFO - ✅ Inserted 615000/2964624 rows
[2026-08-16T17:41:39.994+0000] {logging_mixin.py:188} INFO - ✅ Inserted 620000/2964624 rows
[2026-08-16T17:41:40.130+0000] {logging_mixin.py:188} INFO - ✅ Inserted 625000/2964624 rows
[2026-08-16T17:41:40.232+0000] {logging_mixin.py:188} INFO - ✅ Inserted 630000/2964624 rows
[2026-08-16T17:41:40.319+0000] {logging_mixin.py:188} INFO - ✅ Inserted 635000/2964624 rows
[2026-08-16T17:41:40.425+0000] {logging_mixin.py:188} INFO - ✅ Inserted 640000/2964624 rows
[2026-08-16T17:41:40.566+0000] {logging_mixin.py:188} INFO - ✅ Inserted 645000/2964624 rows
[2026-08-16T17:41:40.748+0000] {logging_mixin.py:188} INFO - ✅ Inserted 650000/2964624 rows
[2026-08-16T17:41:40.937+0000] {logging_mixin.py:188} INFO - ✅ Inserted 655000/2964624 rows
[2026-08-16T17:41:41.034+0000] {logging_mixin.py:188} INFO - ✅ Inserted 660000/2964624 rows
[2026-08-16T17:41:41.119+0000] {logging_mixin.py:188} INFO - ✅ Inserted 665000/2964624 rows
[2026-08-16T17:41:41.224+0000] {logging_mixin.py:188} INFO - ✅ Inserted 670000/2964624 rows
[2026-08-16T17:41:41.358+0000] {logging_mixin.py:188} INFO - ✅ Inserted 675000/2964624 rows
[2026-08-16T17:41:41.442+0000] {logging_mixin.py:188} INFO - ✅ Inserted 680000/2964624 rows
[2026-08-16T17:41:41.525+0000] {logging_mixin.py:188} INFO - ✅ Inserted 685000/2964624 rows
[2026-08-16T17:41:41.622+0000] {logging_mixin.py:188} INFO - ✅ Inserted 690000/2964624 rows
[2026-08-16T17:41:41.721+0000] {logging_mixin.py:188} INFO - ✅ Inserted 695000/2964624 rows
[2026-08-16T17:41:41.819+0000] {logging_mixin.py:188} INFO - ✅ Inserted 700000/2964624 rows
[2026-08-16T17:41:41.949+0000] {logging_mixin.py:188} INFO - ✅ Inserted 705000/2964624 rows
[2026-08-16T17:41:42.082+0000] {logging_mixin.py:188} INFO - ✅ Inserted 710000/2964624 rows
[2026-08-16T17:41:42.204+0000] {logging_mixin.py:188} INFO - ✅ Inserted 715000/2964624 rows
[2026-08-16T17:41:42.329+0000] {logging_mixin.py:188} INFO - ✅ Inserted 720000/2964624 rows
[2026-08-16T17:41:42.462+0000] {logging_mixin.py:188} INFO - ✅ Inserted 725000/2964624 rows
[2026-08-16T17:41:42.623+0000] {logging_mixin.py:188} INFO - ✅ Inserted 730000/2964624 rows
[2026-08-16T17:41:42.799+0000] {logging_mixin.py:188} INFO - ✅ Inserted 735000/2964624 rows
[2026-08-16T17:41:42.955+0000] {logging_mixin.py:188} INFO - ✅ Inserted 740000/2964624 rows
[2026-08-16T17:41:43.086+0000] {logging_mixin.py:188} INFO - ✅ Inserted 745000/2964624 rows
[2026-08-16T17:41:43.172+0000] {logging_mixin.py:188} INFO - ✅ Inserted 750000/2964624 rows
[2026-08-16T17:41:43.277+0000] {logging_mixin.py:188} INFO - ✅ Inserted 755000/2964624 rows
[2026-08-16T17:41:43.368+0000] {logging_mixin.py:188} INFO - ✅ Inserted 760000/2964624 rows
[2026-08-16T17:41:43.457+0000] {logging_mixin.py:188} INFO - ✅ Inserted 765000/2964624 rows
[2026-08-16T17:41:43.546+0000] {logging_mixin.py:188} INFO - ✅ Inserted 770000/2964624 rows
[2026-08-16T17:41:43.628+0000] {logging_mixin.py:188} INFO - ✅ Inserted 775000/2964624 rows
[2026-08-16T17:41:43.729+0000] {logging_mixin.py:188} INFO - ✅ Inserted 780000/2964624 rows
[2026-08-16T17:41:43.829+0000] {logging_mixin.py:188} INFO - ✅ Inserted 785000/2964624 rows
[2026-08-16T17:41:43.938+0000] {logging_mixin.py:188} INFO - ✅ Inserted 790000/2964624 rows
[2026-08-16T17:41:44.082+0000] {logging_mixin.py:188} INFO - ✅ Inserted 795000/2964624 rows
[2026-08-16T17:41:44.233+0000] {logging_mixin.py:188} INFO - ✅ Inserted 800000/2964624 rows
[2026-08-16T17:41:44.386+0000] {logging_mixin.py:188} INFO - ✅ Inserted 805000/2964624 rows
[2026-08-16T17:41:44.521+0000] {logging_mixin.py:188} INFO - ✅ Inserted 810000/2964624 rows
[2026-08-16T17:41:44.618+0000] {logging_mixin.py:188} INFO - ✅ Inserted 815000/2964624 rows
[2026-08-16T17:41:44.707+0000] {logging_mixin.py:188} INFO - ✅ Inserted 820000/2964624 rows
[2026-08-16T17:41:44.827+0000] {logging_mixin.py:188} INFO - ✅ Inserted 825000/2964624 rows
[2026-08-16T17:41:44.965+0000] {logging_mixin.py:188} INFO - ✅ Inserted 830000/2964624 rows
[2026-08-16T17:41:45.097+0000] {logging_mixin.py:188} INFO - ✅ Inserted 835000/2964624 rows
[2026-08-16T17:41:45.267+0000] {logging_mixin.py:188} INFO - ✅ Inserted 840000/2964624 rows
[2026-08-16T17:41:45.441+0000] {logging_mixin.py:188} INFO - ✅ Inserted 845000/2964624 rows
[2026-08-16T17:41:45.643+0000] {logging_mixin.py:188} INFO - ✅ Inserted 850000/2964624 rows
[2026-08-16T17:41:45.914+0000] {logging_mixin.py:188} INFO - ✅ Inserted 855000/2964624 rows
[2026-08-16T17:41:46.060+0000] {logging_mixin.py:188} INFO - ✅ Inserted 860000/2964624 rows
[2026-08-16T17:41:46.230+0000] {logging_mixin.py:188} INFO - ✅ Inserted 865000/2964624 rows
[2026-08-16T17:41:46.397+0000] {logging_mixin.py:188} INFO - ✅ Inserted 870000/2964624 rows
[2026-08-16T17:41:46.710+0000] {logging_mixin.py:188} INFO - ✅ Inserted 875000/2964624 rows
[2026-08-16T17:41:46.999+0000] {logging_mixin.py:188} INFO - ✅ Inserted 880000/2964624 rows
[2026-08-16T17:41:47.326+0000] {logging_mixin.py:188} INFO - ✅ Inserted 885000/2964624 rows
[2026-08-16T17:41:47.563+0000] {logging_mixin.py:188} INFO - ✅ Inserted 890000/2964624 rows
[2026-08-16T17:41:47.715+0000] {logging_mixin.py:188} INFO - ✅ Inserted 895000/2964624 rows
[2026-08-16T17:41:47.938+0000] {logging_mixin.py:188} INFO - ✅ Inserted 900000/2964624 rows
[2026-08-16T17:41:48.214+0000] {logging_mixin.py:188} INFO - ✅ Inserted 905000/2964624 rows
[2026-08-16T17:41:48.371+0000] {logging_mixin.py:188} INFO - ✅ Inserted 910000/2964624 rows
[2026-08-16T17:41:48.559+0000] {logging_mixin.py:188} INFO - ✅ Inserted 915000/2964624 rows
[2026-08-16T17:41:48.741+0000] {logging_mixin.py:188} INFO - ✅ Inserted 920000/2964624 rows
[2026-08-16T17:41:48.901+0000] {logging_mixin.py:188} INFO - ✅ Inserted 925000/2964624 rows
[2026-08-16T17:41:49.257+0000] {logging_mixin.py:188} INFO - ✅ Inserted 930000/2964624 rows
[2026-08-16T17:41:49.425+0000] {logging_mixin.py:188} INFO - ✅ Inserted 935000/2964624 rows
[2026-08-16T17:41:49.562+0000] {logging_mixin.py:188} INFO - ✅ Inserted 940000/2964624 rows
[2026-08-16T17:41:49.668+0000] {logging_mixin.py:188} INFO - ✅ Inserted 945000/2964624 rows
[2026-08-16T17:41:49.794+0000] {logging_mixin.py:188} INFO - ✅ Inserted 950000/2964624 rows
[2026-08-16T17:41:49.900+0000] {logging_mixin.py:188} INFO - ✅ Inserted 955000/2964624 rows
[2026-08-16T17:41:49.998+0000] {logging_mixin.py:188} INFO - ✅ Inserted 960000/2964624 rows
[2026-08-16T17:41:50.111+0000] {logging_mixin.py:188} INFO - ✅ Inserted 965000/2964624 rows
[2026-08-16T17:41:50.208+0000] {logging_mixin.py:188} INFO - ✅ Inserted 970000/2964624 rows
[2026-08-16T17:41:50.345+0000] {logging_mixin.py:188} INFO - ✅ Inserted 975000/2964624 rows
[2026-08-16T17:41:50.439+0000] {logging_mixin.py:188} INFO - ✅ Inserted 980000/2964624 rows
[2026-08-16T17:41:50.544+0000] {logging_mixin.py:188} INFO - ✅ Inserted 985000/2964624 rows
[2026-08-16T17:41:50.630+0000] {logging_mixin.py:188} INFO - ✅ Inserted 990000/2964624 rows
[2026-08-16T17:41:50.743+0000] {logging_mixin.py:188} INFO - ✅ Inserted 995000/2964624 rows
[2026-08-16T17:41:50.858+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1000000/2964624 rows
[2026-08-16T17:41:50.981+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1005000/2964624 rows
[2026-08-16T17:41:51.084+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1010000/2964624 rows
[2026-08-16T17:41:51.166+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1015000/2964624 rows
[2026-08-16T17:41:51.275+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1020000/2964624 rows
[2026-08-16T17:41:51.374+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1025000/2964624 rows
[2026-08-16T17:41:51.459+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1030000/2964624 rows
[2026-08-16T17:41:51.537+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1035000/2964624 rows
[2026-08-16T17:41:51.655+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1040000/2964624 rows
[2026-08-16T17:41:51.778+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1045000/2964624 rows
[2026-08-16T17:41:51.875+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1050000/2964624 rows
[2026-08-16T17:41:51.975+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1055000/2964624 rows
[2026-08-16T17:41:52.081+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1060000/2964624 rows
[2026-08-16T17:41:52.186+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1065000/2964624 rows
[2026-08-16T17:41:52.259+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1070000/2964624 rows
[2026-08-16T17:41:52.349+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1075000/2964624 rows
[2026-08-16T17:41:52.480+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1080000/2964624 rows
[2026-08-16T17:41:52.602+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1085000/2964624 rows
[2026-08-16T17:41:52.758+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1090000/2964624 rows
[2026-08-16T17:41:52.916+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1095000/2964624 rows
[2026-08-16T17:41:53.057+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1100000/2964624 rows
[2026-08-16T17:41:53.242+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1105000/2964624 rows
[2026-08-16T17:41:53.406+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1110000/2964624 rows
[2026-08-16T17:41:53.548+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1115000/2964624 rows
[2026-08-16T17:41:53.688+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1120000/2964624 rows
[2026-08-16T17:41:53.840+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1125000/2964624 rows
[2026-08-16T17:41:54.043+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1130000/2964624 rows
[2026-08-16T17:41:54.191+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1135000/2964624 rows
[2026-08-16T17:41:54.359+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1140000/2964624 rows
[2026-08-16T17:41:54.814+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1145000/2964624 rows
[2026-08-16T17:41:55.387+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1150000/2964624 rows
[2026-08-16T17:41:55.959+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1155000/2964624 rows
[2026-08-16T17:41:56.349+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1160000/2964624 rows
[2026-08-16T17:41:56.844+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1165000/2964624 rows
[2026-08-16T17:41:57.163+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1170000/2964624 rows
[2026-08-16T17:41:57.519+0000] {logging_mixin.py:188} INFO - ✅ Inserted 1175000/2964624 rows
